-8.0,13.388758369181943
-7.5,-4.8879975125998865
-7.0,-0.7049297085602492
-6.5,1.736650138460322
-6.0,-2.2153838264809176
-5.5,-0.7473727341275951
-5.0,-0.1691978941090267
-4.5,0.09457234271502633
-4.0,0.1816672590419764
-3.5,0.0560078254812703
-3.0,0.04304943362764813
-2.5,0.8067922698075471
-2.0,3.835758086412457
-1.5,-28.095859152862012
-1.0,-2.324546694783979
-0.5,0.12721623221977063
0.0,NaN
0.5,4.185736203785259
1.0,NaN
1.5,-0.8639151889703192
2.0,-2.189857749970237
2.5,-3.215279488529959
3.0,-4.053772938940556
3.5,-4.76504122014903
4.0,-5.379715499940474
4.5,-5.92161720703335
